The sunshine tempted people out.	Auringonpaiste houkutteli ihmiset ulos.
The heat of the sun hardens clay.	Auringon lämpö kovettaa saven.
The sun has nine planets.	Auringolla on yhdeksän planeettaa.
The sun has not risen yet.	Aurinko ei ole vielä noussut.
The sun was blazing overhead.	Aurinko porotti pään päällä.
Taro died two years ago.	Taro kuoli kaksi vuotta sitten.
Big men are not always strong.	Isot miehet eivät aina ole vahvoja.
His body was covered with brown fur.	Hänen vartalonsa oli ruskean karvan peitossa.
I washed myself and felt much better.	Oloni parani, kun peseydyin.
Stand on the scales.	Seiso vaa´alla.
Have you lost weight?	Oletko laihtunut?
I am exhausted.	Olen uupunut.
I am exhausted.	Olen ihan poikki.
I am exhausted.	Olen ihan loppu.
I am exhausted.	Olen rättiväsynyt.
I am sorry to have kept you waiting.	Anteeksi, että jouduitte odottamaan.
The lazy man frequently neglects his duties.	Laiska mies laiminlyö velvollisuutensa usein.
What is the purpose of your visit?	Mikä on vierailusi tarkoitus?
What is the purpose of your visit?	Mikä on käyntisi tarkoitus?
What is the purpose of your visit?	Mikä on vierailunne tarkoitus?
No wonder the retirement years are often referred to as the golden years.	Ei ihme, että eläkevuosiin viitataan usein kultaisina vuosina.
The typhoon struck the Kanto district.	Taifuuni iski Kanton alueeseen.
I am going to return this sweater because it's too big.	Tulen palauttamaan tämän neulepuseron, koska se on liian iso.
A big car drew up and a tall lady got out.	Suuri auto pysähtyi ja siitä astui ulos pitkä nainen.
Big successes result from constant effort.	Suuri menestys on jatkuvan ponnistelun tulos.
A loud noise made him jump.	Kova ääni sai hänet hätkähtämään.
A big typhoon is approaching.	Suuri taifuuni lähestyy.
A large pillar obstructs the view of the lake.	Suuri pylväs estää näkymän järvelle.
I'm about to kill the big boss.	Aion tappaa ison pomon.
A captain is above a sergeant.	Kapteeni on arvojärjestyksessä kersantin yläpuolella.
The game was canceled because of heavy rain.	Peli peruutettiin kovan sateen johdosta.
I've made a lot of friends since I entered college.	Olen saanut paljon ystäviä tultuani collegeen.
University education is designed to expand your knowledge.	Yliopistokoulutus on suunniteltu tietämyksesi laajentamiseen.
Are you a college student?	Opiskeletko yliopistossa?
Are you a college student?	Oletko opiskelijana yliopistossa?
The atmosphere surrounds the earth.	Ilmakehä ympäröi maapalloa.
A massive flood paralyzed the local transportation network.	Valtava tulva lamautti paikallisen kuljetusverkoston.
A calamity was avoided by sheer luck.	Suuronnettomuus vältettiin silkalla hyvällä tuurilla.
What is important is to keep this in mind.	On tärkeää pitää tämä mielessä.
Never mind, I can do it by myself.	Ei ole väliä, voin tehdä sen itse.
Are you all right?	Oletko kunnossa?
Are you all right?	Onko kaikki okei?
Are you all right?	Onko kaikki kunnossa?
Are you all right?	Onko kaikki OK?
Are you all right?	Onko kaikki ihan hyvin?
What is important is not what you do, but the way you do it.	Tärkeintä ei ole mitä teet vaan miten teet.
All you have to do is to concentrate.	Kaikki mitä sinun on tehtävä on keskittyä.
The important thing is not to win but to take part.	Tärkeä asia ei ole voittaa vaan ottaa osaa.
The important thing is to listen carefully.	Tärkeätä on kuunnella huolellisesti.
It's not what you say, but what you do that counts.	Ei se mitä sanot vaan teet on mitä lasketaan.
What is important is not which university you've graduated from but what you've learned in the university.	Tärkeintä ei ole se mistä yliopistosta olet valmistunut vaan se mitä olet oppinut.
The important thing is not to win the game, but to take part in it.	Tärkeätä ei ole voittaa peli vaan ottaa osaa siihen.
The important thing is to have your own hobby.	Tärkeätä on omistaa harrastus.
It is quality, not quantity that counts.	Laatu, ei määrä on se mitä lasketaan.
Please don't leave valuable things here.	Olkaa hyvät älkääkä jättäkö arvokkaita esineitä tänne.
I'm about to tell you something important.	Aion kertoa sinulle jotain tärkeää.
I'm about to tell you something important.	Olen kertomaisillani sinulle jotakin tärkeää.
The traffic was interrupted by the heavy snow.	Kova lumipyry keskeytti liikenteen.
A heavy snow kept us from going to school.	Raskas lumi pidätti meidät koulunkäynnistä.
The heavy snowfall blocked the roads.	Raskas lumisade tukki tiet.
The heavy snow made them put off their departure.	Heidän lähtönsä viivästyi lumisateen takia.
The train was delayed on account of a heavy snow.	Raskaan lumisateen johdosta juna viivästyi.
Heavy snow prevented the train from departing.	Raskas lumisade esti junaa lähtemästä.
The heavy snow prevented me from going out.	Painava lumi esti minua menemästä ulos.
The train was thirty minutes late on account of the heavy snow.	Juna oli kolmekymmentä minuuttia myöhässä rankan lumisateen takia.
We have large, medium, and small. What size do you want?	Meillä on suuria, keskikokoisia ja pieniä. Mitä kokoa te tarvitsette?
I dislike big cities.	En pidä isoista kaupungeista.
The big investor bought up the stocks.	Iso sijoittaja osti osakkeet.
The president abolished slavery.	Presidentti lakkautti orjuuden.
A big wave turned over his canoe.	Suuri aalto kaatoi hänen kanoottinsa.
A big wave turned over his canoe.	Suuri aalto kaatoi hänen kanootin.
Most signs are written in English.	Suurin osa opasteista on kirjoitettu englanniksi.
It was very hot.	Oli hyvin kuumaa.
I'm very sorry.	Olen todella pahoillani.
I'm very sorry.	Olen hyvin pahoillani.
I'm very sorry.	Olen aivan hirvittävän pahoillani.
It has been almost 50 years since World War II ended.	Toisen maailmansodan päättymisestä on melkein viisikymmentä (50) vuotta.
A loss in third-quarter revenues was predicted.	Kolmannen vuosineljänneksen tuottojen lasku ennustettiin.
The valley narrows 500 feet ahead.	Laakso kapenee 500 jalan päässä.
Mr Tani and his wife were present at that party.	Herra Tani ja hänen vaimonsa olivat läsnä juhlissa.
Somebody pushed me in.	Joku työnsi minut sisään.
Whoever comes, I won't let him in.	Kuka tahansa tuleekaan, en päästä häntä sisään.
Who can do this work?	Kuka pystyy tekemään tämän työn?
Do you know who wrote this novel?	Tiedätkö kuka on kirjoittanut tämän romaanin?
Do you know who wrote this novel?	Tiedätkö kuka kirjoitti tämän novellin?
Who can afford to buy such an expensive house?	Kenellä voi olla varaa ostaa niin kallis talo?
Who did it?	Kuka teki sen?
Did anyone hear John leave the house?	Kuuliko kukaan Johnin lähtevän talosta?
I wonder who.	Ihmettelenpä kuka.
Please send someone to my room.	Olkaa hyvä ja lähettäkää joku huoneeseeni.
I forget who said it.	Unohdin kuka sen sanoi.
Whoever may say so, it is not true.	Kuka tahansa sanokoon niin, se ei ole totta.
Anyone who comes can be admitted.	Kuka tahansa tulee voidaan päästää sisään.
Whoever may say so, I won't believe.	Kuka tahansa niin sanokoon, en tule uskomaan.
Whoever said so, it is false.	Kuka tahansa niin sanoi, se on väärin.
Whoever says so, I don't believe him.	Kuka tahansa niin sanoo, en usko häntä.
Who thinks so?	Kuka niin ajattelee?
Who doesn't think so?	Kuka ei niin ajattele?
Do you know who goes there?	Tiedätkö kuka siellä menee?
Who do you think goes there?	Kenen luulet siellä menevän?
Who will go there is not yet decided.	Kuka sinne menee ei ole vielä päätetty.
Who do you think will win the tournament?	Kenen luulet voittavan kilpailun?
Do you know who invented the machine?	Tiedätkö kuka koneen keksi?
Who should I meet but Tom?	Ketä muuta minun pitäisi tavata kuin Tomia?
Who stole the apple?	Kuka varasti omenan?
Who do you think will come first?	Kenen luulet tulevan ensin?
Who do you think was watching TV in this room last night?	Kenen luulet katsoneen tv:tä tässä huoneessa eilen illalla?
Let me out, somebody. I'm locked in.	Päästäköön joku minut ulos. Olen lukittu sisään.
Who do you think broke the window?	Kenen luulet rikkoneen ikkunan?
Who broke the window? Tell the truth.	Kuka rikkoi ikkunan? Kerro totuus.
Can anybody else answer?	Voiko joku toinen vastata?
Who knows?	Kuka tietää?
Everybody desires happiness.	Jokainen haluaa onnellisuutta.
Everybody has wet dreams.	Kaikki näkevät märkiä unia.
Anyone can do it.	Kukatahansa voi tehdä sen.
Anyone can do it.	Kuka tahansa osaa tehdä sen.
Who are they for?	Kenelle ne ovat?
Who were you talking to?	Kenelle sinä puhuit?
Who were you talking to?	Kenen kanssa sinä puhuit?
The little girl will go astray if no one cares much about her.	Pieni tyttö menee hunningolle, jos kukaan ei hänestä välitä paljoakaan.
Everyone says the view from here is beautiful.	Kaikki sanovat, että täältä on kauniit näkymät.
Everyone knew the song.	Jokainen tunsi laulun.
Everybody wants permanent peace.	Kaikki haluavat pysyvän rauhan.
Everyone estimates her work highly.	Jokainen arvostaa hänen työtään korkealle.
Now they're frightened of leaving it.	Nyt he pelkäävät jättää sitä.
Nobody came to help me.	Kukaan ei tullut auttamaan minua.
None of them is alive.	He ovat kaikki kuolleita.
None of them is alive.	Ne ovat kaikki kuolleita.
Nobody can break his record.	Mikään voi rikkoa hänen ennätystään.
The argument lasted a long time because nobody would admit to being in the wrong.	Väittely kesti pitkän aikaa, koska kukaan ei myöntänyt olevansa väärässä.
Boys will be boys.	Pojat on poikia.
A baby boy was born to them.	Heille syntyi poikavauva.
I remembered that boys will be boys.	Muistin että pojat ovat poikia.
A man is as old as he feels and a woman as old as she looks.	Mies on niin vanha kuin mitä hän tuntee olevansa ja nainen on niin vanha kuin miltä hän näyttää.
A man is as old as he feels.	Mies on niin vanha kuin hän tuntee olevansa.
The man lit a cigarette with a lighter.	Mies sytytti savukkeen sytyttimellä.
The man got up and smoked.	Mies nousi ylös ja tupakoi.
The schoolboys teased each other endlessly.	Koulupojat härnäsivät toisiaan jatkuvasti.
The men are having a barbecue.	Miehillä on grillijuhla.
It's too expensive.	Se on liian kallista.
It's too expensive.	Se on liian kallis.
It's too expensive.	Se maksaa liikaa.
The price did not enter into our consideration.	Emme ajatelleet hintaa.
Did you ask the price?	Kysyitkö hintaa?
If I knew it, I would tell you.	Jos tietäisin sen, kertoisin.
A stranger came up and asked me the way to the hospital.	Eräs vieras ilmestyi kysymään minulta tietä sairaalaan
A stranger came up and asked me the way to the hospital.	Joku muukalainen tuli kysymään minulta tietä sairaalaan.
It is one thing to acquire knowledge; it is quite another to apply it.	On yksi asia hankkia tietoa; on aivan toinen sitä soveltaa.
There is no such thing as the right speed for intelligent reading.	Sellaista asiaa kuin oikea nopeus älylliselle lukemiselle ei ole olemassakaan.
I want to get there by subway.	Haluan päästä sinne metrolla.
Please could I have a subway map.	Saisinko metrokartan, kiitos.
Several slight shocks followed the earthquake.	Useat jälkijäristykset seurasivat maanjäristystä.
Red circles on the map mark schools.	Kartalla olevat punaiset ympyrät esittävät kouluja.
A map helps us to know where we are.	Kartta auttaa meitä tietämään missä olemme.
A map helps us study geography.	Kartta auttaa meitä tutkimaan maantiedettä.
What do these dots represent on the map?	Mitä nämä pisteet kartalla esittävät?
About three fourths of the earth's surface consists of water.	Noin kolme neljäsosaa maapallon pinnasta on vettä.
Ikeda is my last name, and Kazuko is my first name.	Ikeda on sukunimeni, ja Kazuko on etunimeni.
Ikeda is my last name, and Kazuko is my first name.	Ikeda on minun sukunimeni, ja Kazuko on minun etunimeni.
Sooner or later, he will master French.	Ennemmin tai myöhemmin hän hallitsee ranskaa.
Slow but sure wins the race.	Hidas mutta varma voittaa kisan.
I'm sorry I'm so late.	Anteeksi että olen myöhässä.
I'm sorry I'm so late.	Anteeksi, että olen myöhässä.
I'm sorry I'm so late.	Anteeksi, kun minulla meni niin myöhään.
Please pardon me for coming late.	Anteeksi että olen myöhässä.
Please pardon me for coming late.	Anna anteeksi myöhään tuloni.
